"EntityName"	"DepartmentSubdivision"	"count"	"medianOT"	"medianTotalPay"
"San Mateo"	"Coyote Point Park"	20	184.5	11851.5
"San Mateo"	"Crime Lab"	24	0	91966
"San Mateo"	"Crime Lab Projects"	1	4004	110829
"San Mateo"	"Crime Suppression Unit"	2	29906.5	133885.5
"San Mateo"	"Crystal Springs Trail"	2	1715	42544.5
"San Mateo"	"Cs-Fs-Mf-Elg/Es-Dstmis"	11	0	46777
"San Mateo"	"Cs-Fs-Mf-Elg/Es/Dstmis"	36	169.5	35919.5
"San Mateo"	"Cs-Fs-Sf-Elg-Ucs"	1	0	44361
"San Mateo"	"Cs-Fs-Sf-Elg Ucs"	26	13.5	41167.5
"San Mateo"	"Cs-Fs-Sf-Es-Gain"	2	72	32967
"San Mateo"	"Csw Sw Training Unit"	1	1310	90579
"San Mateo"	"Current Planning"	14	0	81759
"San Mateo"	"Custodial Services"	28	0	45435
"San Mateo"	"Customer Billing"	2	3328.5	78831
"San Mateo"	"Customer Services Center-Rwc"	2	0	81657.5
"San Mateo"	"Customer Services Center-Sm"	17	908	46365
"San Mateo"	"Cws/Cms"	1	0	49693
"San Mateo"	"Da-General Criminal"	117	0	90352
"San Mateo"	"Da Public Safety Realignment"	3	0	35719
"San Mateo"	"Daly City Clinic"	37	0	52901
"San Mateo"	"Daly City Youth Center"	8	0	46954.5
"San Mateo"	"Dea Municipal Task Force"	1	45585	169477
"San Mateo"	"Deferred Entry Of Judgment"	2	0	83330.5
"San Mateo"	"Dental Administration"	7	0	32511
"San Mateo"	"Department Management"	4	0	152710
"San Mateo"	"Department Of Housing Manageme"	3	0	155415
"San Mateo"	"Dept Of Child Support Services"	93	0	61735
"San Mateo"	"Desktop Services - Rwc"	11	393	97848
"San Mateo"	"Desktop Services - San Mateo"	10	2658	101067
"San Mateo"	"Detention Administration"	5	0	71565
"San Mateo"	"Disaster Preparedness"	1	0	94035
"San Mateo"	"Disease Prevention"	21	267	64751
"San Mateo"	"Diversion Services"	1	0	76246
"San Mateo"	"Dpw-Business Systems Support"	5	0	92803
"San Mateo"	"Dpw-Clerical Services"	3	0	45167
"San Mateo"	"Dpw-County Trans Program"	1	0	91192
"San Mateo"	"Dpw-Design"	21	0	81018
"San Mateo"	"Dpw-Equip/Fleet Administration"	1	0	110912
"San Mateo"	"Dpw-Financial Services Support"	14	0	51154
"San Mateo"	"Dpw-Maintenance"	11	508	74049
"San Mateo"	"Dpw-Mgmt Svcs Admin Support"	9	0	75761
"San Mateo"	"Dpw-Road Equipment Maintenance"	8	1443.5	69753
"San Mateo"	"Dpw-Road Maintenance"	50	578.5	63845.5
"San Mateo"	"Dpw-Special District Maint"	7	4098	69325
"San Mateo"	"Dpw-Stationary Engineer Svcs"	32	0	73767.5
"San Mateo"	"Dpw-Waste Mgmt Prog & Svcs"	9	0	72030
"San Mateo"	"Dpw - Eng Svcs Admin Support"	2	0	78172.5
"San Mateo"	"Driver Training"	3	0	4840
"San Mateo"	"Drug Court"	3	0	84781
"San Mateo"	"Dual Diagnosis"	2	0	79946
"San Mateo"	"E P A Sanitary District"	15	0	24566
"San Mateo"	"East Palo Alto Branch Library"	17	0	19651
"San Mateo"	"Edgewood Park"	4	339.5	33893
"San Mateo"	"Education Department"	2	391.5	89276
"San Mateo"	"Eeg/Ekg"	5	400	35578
"San Mateo"	"Ehs-Business Plan"	14	105.5	87184.5
"San Mateo"	"Ehs-Medical Waste"	1	339	98423
"San Mateo"	"Ehs-Pool"	3	139	95632
"San Mateo"	"Ehs-Stormwater"	1	0	76958
"San Mateo"	"Elder Mental Health Outreach"	8	0	84025
"San Mateo"	"Elections"	1643	0	140
"San Mateo"	"Eligibility Determination-Ohp"	9	0	64831
"San Mateo"	"Emergency Medical Service"	6	0	91425.5
"San Mateo"	"Emergency Room"	61	1315	59105
"San Mateo"	"Emergency Services"	5	6182	86788
"San Mateo"	"Employment Services-Admin Mgmt"	4	0	93576.5
"San Mateo"	"Endo"	7	52	50752
"San Mateo"	"Env Hlth-Food/Pools/Water Sys"	25	0	72977
"San Mateo"	"Envir Hlth-Cross Connect Prog"	4	0	43103.5
"San Mateo"	"Envir Hlth-Household Haz Waste"	17	0	6943
"San Mateo"	"Envir Hlth-Leak Undrgd Fuel Tk"	8	0	78567.5
"San Mateo"	"Envir Hlth-Underground Tanks"	3	635	89632
"San Mateo"	"Environ Hlth-Housing"	5	321	89603
"San Mateo"	"Environ Hlth-Land Use"	2	0	89272
"San Mateo"	"Environ Hlth-Solid/Infect Med"	3	325	90689
"San Mateo"	"Environ Hlth Administration"	8	0	64519.5
"San Mateo"	"Epa Field Supervision"	3	0	79019
"San Mateo"	"Epa Intensive Supervision"	5	315	87641
"San Mateo"	"Epidemiology"	5	0	59490
"San Mateo"	"Estate Coordination Unit"	7	0	52090
"San Mateo"	"Evidence-Based Supervision"	2	227.5	86801.5
"San Mateo"	"Executive Administration"	4	0	82441.5
"San Mateo"	"Facilities"	4	520.5	67028
"San Mateo"	"Facilities Projects"	8	0	74174
"San Mateo"	"Facilities Service Admin"	11	0	74324
"San Mateo"	"Fair Hearings"	9	1724	77994
"San Mateo"	"Fair Oaks Children'S Clinic"	3	965	34495
"San Mateo"	"Fair Oaks Community Services"	3	186	17041
"San Mateo"	"Fair Oaks Family Hlth Center"	1	0	105756
"San Mateo"	"Family Health Administration"	7	0	103360
"San Mateo"	"Family Health Field Services"	39	0	85627
"San Mateo"	"Family Preservation"	6	0	75118
"San Mateo"	"Fatherhood Collaborative"	2	0	44934.5
"San Mateo"	"Financial Planning & Analysis"	3	0	95336
"San Mateo"	"Firearms Domestic Violence"	1	37574	148692
"San Mateo"	"Fiscal Management"	5	0	99127
"San Mateo"	"Fiscal Services"	6	0	69971
"San Mateo"	"Fiscal Staff Ifas"	30	0	53374.5
"San Mateo"	"Fitzgerald Marine Reserve"	5	396	32808
"San Mateo"	"Flood Park"	5	349	10335
"San Mateo"	"Food And Nutrition Services"	40	563.5	47721.5
"San Mateo"	"Food Services"	1	0	115319
"San Mateo"	"Foster City Branch Library"	30	0	11680
"San Mateo"	"Frc Collaboratives"	6	0	69561
"San Mateo"	"Fusion Center"	11	0	78256
"San Mateo"	"Fy11 Dna Backlog Grant"	1	0	17601
"San Mateo"	"Fy11 State Homeland Security G"	1	0	7073
"San Mateo"	"Fy11 Uasi Grant"	1	0	177071
"San Mateo"	"Gain"	9	0	49693
"San Mateo"	"Gang Intellegence Unit"	7	20654	98533
"San Mateo"	"General Accounting"	15	0	49611
"San Mateo"	"Girls Program"	2	0	86601
"San Mateo"	"Glenwood-Cfs"	3	3461	45749
"San Mateo"	"Glenwood Aftercare"	4	94.5	85799
"San Mateo"	"Grant Funded Quality Programs"	1	0	68252
"San Mateo"	"Half Moon Bay"	9	35299	145078
"San Mateo"	"Half Moon Bay Branch Library"	19	0	38516
"San Mateo"	"Health & Hosp Facilities Mgmt"	25	729	73746
"San Mateo"	"Health Applications"	1	0	35636
"San Mateo"	"Health Care For Homeless"	3	0	72605
"San Mateo"	"Health Care Outreach Project"	9	0	61461
"San Mateo"	"Health Coverage Unit"	39	0	59899
"San Mateo"	"Health It Staffing"	6	17.5	78691
"San Mateo"	"Health Officer"	1	0	244093
"San Mateo"	"Health Policy"	18	0	29952.5
"San Mateo"	"Health Security"	2	0	95279.5
"San Mateo"	"Health Services Administration"	11	0	69823
"San Mateo"	"Healthcare Coordination Unit"	22	17	20835
"San Mateo"	"Healthcare Coverage Initiative"	2	2782.5	54191.5
"San Mateo"	"Hidta Program"	13	0	45195
"San Mateo"	"High Risk Offender-Adult"	4	224	85479.5
"San Mateo"	"High Risk Offender-Juvenile"	3	0	86356
"San Mateo"	"Highlands Recreation District"	68	0	2446
"San Mateo"	"Hlt-Business Admin-Accounting"	3	0	72411
"San Mateo"	"Hlt-Nursing Services"	6	299	98417.5
"San Mateo"	"Hlt-Support Unit"	2	2927	53900.5
"San Mateo"	"Holding Cells-2Nd Floor"	2	18622	133710
"San Mateo"	"Holding Cells-4Th Floor"	2	38464.5	144556.5
"San Mateo"	"Home Detention-Emp"	3	1485	87927
"San Mateo"	"Homeless & Safety Net Services"	7	0	54438
"San Mateo"	"Housekeeping"	39	1276	46153
"San Mateo"	"Housekeeping-Probation"	3	1021	47081
"San Mateo"	"Hq Patrol-Sheriff"	43	17443	130130
"San Mateo"	"Hrd"	2	0	60858
"San Mateo"	"Hrd-Administration"	13	0	54502
"San Mateo"	"Huddart Park"	14	478	14388
"San Mateo"	"Human Resources"	3	0	61140
"San Mateo"	"Ihss"	30	0	73690
"San Mateo"	"Ihsspa"	7	0	50196
"San Mateo"	"In-Patient Psychiatric Beds"	3	0	52978
"San Mateo"	"Independent Living Program"	1	3807	86310
"San Mateo"	"Infection Control"	2	2071.5	116649
"San Mateo"	"Information And Web Services"	2	0	83259
"San Mateo"	"Information Services"	9	2438	104480
"San Mateo"	"Infusion Center"	3	3183	113931
"San Mateo"	"Inmate Intake Processing"	12	1399	64757
"San Mateo"	"Inmate Transportation"	19	9836	124926
"San Mateo"	"Institutions Administration"	3	0	114853
"San Mateo"	"Institutions Clerical"	2	139	53262.5
"San Mateo"	"Intake"	22	0	80013
"San Mateo"	"Intake-Conserv Investigation"	3	6077	90568
"San Mateo"	"Intensive Care Unit"	25	1639	97805
"San Mateo"	"Intergovernmental Affairs"	4	0	103064
"San Mateo"	"Investigation Admin-Sheriff"	3	0	58999
"San Mateo"	"Isd Payroll"	1	195	53222
"San Mateo"	"It Sec/Svr/Data Center"	16	1369.5	103415.5
"San Mateo"	"Jail Planning"	11	0	109276
"San Mateo"	"Junipero Serra Park"	4	112	36851
"San Mateo"	"Juvenile Diversion"	1	42463	163012
"San Mateo"	"Juvenile Services Admin"	5	0	95344
"San Mateo"	"Juvenile Services Clerical"	14	0	57628
"San Mateo"	"Juvenile Traffic"	2	0	50605.5
"San Mateo"	"Keller Center"	4	1350	105334
"San Mateo"	"Kemp Girls Camp"	15	2963	61758
"San Mateo"	"Labor Relations"	5	0	92779
"San Mateo"	"Laboratory"	49	213	46473
"San Mateo"	"Ladera Recreation District"	52	0	1754.5
"San Mateo"	"Landscape Maintenance"	4	0	46779
"San Mateo"	"Law Library"	10	0	12307
"San Mateo"	"Lean Perform Improvement Act"	5	0	75868
"San Mateo"	"Library Administration"	10	0	88269
"San Mateo"	"Linkages"	2	0	39058.5
"San Mateo"	"Local Agency Formation Comm"	1	0	128242
"San Mateo"	"Local Wast Oil Education"	4	0	40373.5
"San Mateo"	"Long Range Planning"	5	0	67817
"San Mateo"	"Ltc Main"	41	1897	52582
"San Mateo"	"Ltc Medical Care"	3	0	15920
"San Mateo"	"Ltd Trust Fund"	51	0	11444
"San Mateo"	"Maguire Main Jail"	157	14717	114707
"San Mateo"	"Mail Room/Copy Center"	1	37	42630
"San Mateo"	"Mail Services"	7	68	44935
"San Mateo"	"Main Jail-Cfs"	15	552	45039
"San Mateo"	"Main Jail Booking"	24	15671	100993
"San Mateo"	"Maintenance Unit"	9	0	67809
"San Mateo"	"Managed Care"	12	0	73167
"San Mateo"	"Marketing & Public Relations"	1	1622	82005
"San Mateo"	"Materials Management/Purchase"	10	267.5	58301
"San Mateo"	"Measure A - Oes District Coord"	1	0	4426
"San Mateo"	"Medical Clinic"	19	214	64840
"San Mateo"	"Medical Interpreter/Translatio"	2	27	62134
"San Mateo"	"Medical Psychiatric Unit"	32	0	66846.5
"San Mateo"	"Medical Records"	17	43	49144
"San Mateo"	"Medical Staff Office"	4	0	64758.5
"San Mateo"	"Memorial Park"	18	455	15753
"San Mateo"	"Mental Health-Alcohol And Drug"	13	0	92280
"San Mateo"	"Mental Health Admin Region Iii"	14	0	47852.5
"San Mateo"	"Mental Health Administration"	139	0	17163
"San Mateo"	"Mental Health Primary Care"	8	0	49815.5
"San Mateo"	"Mentally Ill Offender Grant"	1	5927	55140
"San Mateo"	"Mh-Region I-Adult Services"	13	0	71351
"San Mateo"	"Mh Ab377"	6	0	79158
"San Mateo"	"Mh Admin Region I"	1	0	72607
"San Mateo"	"Mh Admin Region Iv"	2	0	59643.5
"San Mateo"	"Mh Admn Region I"	4	0	50078.5
"San Mateo"	"Mh Conservatorship"	3	0	81789
"San Mateo"	"Mh Hillcrest"	4	239.5	86280.5
"San Mateo"	"Mh Hillcrest-Admin"	12	0	77108.5
"San Mateo"	"Mh Region 1-Child/Ad Services"	6	0	66064.5
"San Mateo"	"Mh Region I-Adult Services"	6	0	82400.5
"San Mateo"	"Mh Region I-Child/Ad Services"	4	0	70013
"San Mateo"	"Mh Region Iii Child/Ad Service"	4	0	80832.5
"San Mateo"	"Mh Region Iv Admin"	9	0	28758
"San Mateo"	"Mh Region Iv Adult Services"	7	0	110451
"San Mateo"	"Mh Region Iv Child/Ad Services"	1	0	64965
"San Mateo"	"Mh Region Iv Child/Adult Svcs"	16	0	64825
"San Mateo"	"Mh Residency Training"	21	0	63073
"San Mateo"	"Mh Special Education"	15	0	66529
"San Mateo"	"Mh Therapeutic Day School"	14	0	62768
"San Mateo"	"Millbrae Branch Library"	28	0	10162
"San Mateo"	"Millbrae Law Enforcement"	20	16808	127820.5
"San Mateo"	"Minimum Security Transition Fa"	4	29627	125617.5
"San Mateo"	"Mlh-Adult Svcs-South County"	7	0	68619
"San Mateo"	"Mlh-Adult Svcs Administration"	2	0	114241.5
"San Mateo"	"Mlh-Coastside"	2	0	109292.5
"San Mateo"	"Mlh-Youth Svcs Administration"	2	0	114493
"San Mateo"	"Mlh-Youth Svcs Case Management"	3	0	79838
"San Mateo"	"Mlh Coastside"	10	0	61558.5
"San Mateo"	"Mlh Youth Svcs Admin"	3	0	101014
"San Mateo"	"Mlh/Hsa-Youth Services"	2	0	45536.5
"San Mateo"	"Modified Work Program"	3	0	50324
"San Mateo"	"Motor Vehicles Division"	13	1538	65092
"San Mateo"	"Mssp"	8	0	78537
"San Mateo"	"Network Services"	7	1671	89719
"San Mateo"	"Nij Dna Backlog Fed"	1	0	33544
"San Mateo"	"Non Departmental"	5	0	38787
"San Mateo"	"North County Patrol"	8	16722.5	121153
"San Mateo"	"Nursing Administration"	31	547	16774
"San Mateo"	"Occupational Therapy"	5	0	54630
"San Mateo"	"Office Of Director(Support)"	4	0	57805
"San Mateo"	"Office Of The Director"	1	0	220078
"San Mateo"	"Operations Administration"	1	0	175619
"San Mateo"	"Outpatient Business Services"	37	183	57662
"San Mateo"	"Pacifica Branch Library"	20	0	27364
"San Mateo"	"Parenting Program"	2	0	59106
"San Mateo"	"Parks Measure A"	2	0	42295
"San Mateo"	"Parks O&M Expenses"	1	0	139722
"San Mateo"	"Pathology"	1	35	48561
"San Mateo"	"Pathology Support"	5	186	4507
"San Mateo"	"Pathways"	9	0	74215
"San Mateo"	"Patient Access"	24	833	53391
"San Mateo"	"Pay For Performance Activities"	1	0	58623
"San Mateo"	"Payroll"	7	417	40959
"San Mateo"	"Pc Coordination"	1	0	14644
"San Mateo"	"Performance Management"	1	705	103996
"San Mateo"	"Personnel"	3	0	50292
"San Mateo"	"Personnel-Sheriff"	15	0	36687
"San Mateo"	"Personnel Services"	36	0	3240
"San Mateo"	"Ph-Correctional Mental Health"	1	0	61927
"San Mateo"	"Ph-Mobile Outreach Clinic"	14	44.5	52706.5
"San Mateo"	"Ph Emergency Preparedness"	9	0	63634
"San Mateo"	"Pharmacy"	20	710.5	55716.5
"San Mateo"	"Pharmacy-Outpatient Retail"	23	697	57870
"San Mateo"	"Physical Therapy"	17	6	43983
"San Mateo"	"Planning Administration"	15	0	54035
"San Mateo"	"Planning And Development"	1	0	103693
"San Mateo"	"Planning And Special Projects"	1	0	2256
"San Mateo"	"Pln-Building Inspection"	17	0	70689
"San Mateo"	"Point Of Care"	1	2093	95714
"San Mateo"	"Portola Traffic"	1	0	86704
"San Mateo"	"Portola Valley Branch Library"	8	0	29495.5
"San Mateo"	"Post Anesthesia /Short Stay Un"	11	2600	126807
"San Mateo"	"Post Release Community Supv"	13	393	87262
"San Mateo"	"Pre-Trial Services"	14	502.5	67435
"San Mateo"	"Prenatal-To-Three Initiative"	23	0	102088
"San Mateo"	"Prevention Clericial Support"	5	45	7017
"San Mateo"	"Prevention Management"	2	0	99570.5
"San Mateo"	"Primary Care Interface"	11	0	78775
"San Mateo"	"Prob-Hillcrest Placement Unit"	3	63	82482
"San Mateo"	"Prob-Housekeeping Unit"	1	666	14693
"San Mateo"	"Prob-Transportation Officers"	3	3228	50214
"San Mateo"	"Prob Hillcrest Placement Unit"	2	172.5	85688.5
"San Mateo"	"Probation-Administration"	4	0	49235
"San Mateo"	"Probation Admin & Fiscal"	10	0	52023.5
"San Mateo"	"Programing & Collection Servic"	13	0	45944
"San Mateo"	"Project Management Office"	1	0	91733
"San Mateo"	"Prop-Central"	1	0	74737
"San Mateo"	"Prop-North"	2	0	84731
"San Mateo"	"Prop-South"	2	0	90329.5
"San Mateo"	"Prop 36"	1	0	89860
"San Mateo"	"Prop 69 Dna"	1	3711	110303
"San Mateo"	"Property Tax/Spec Accounting"	12	0	53916
"San Mateo"	"Property Unit"	7	0	38604
"San Mateo"	"Psc-Administration"	10	0	30089.5
"San Mateo"	"Psc-Operations"	53	19362	99807
"San Mateo"	"Psc-Systems"	3	17045	106117
"San Mateo"	"Psychiatric Emergency Services"	24	2179	61383.5
"San Mateo"	"Public Administrator-Services"	3	0	56208
"San Mateo"	"Public Administrator-Warehouse"	3	0	37308
"San Mateo"	"Public Administrator Transitio"	8	0	34382.5
"San Mateo"	"Public Guardian-Lps"	9	0	77368
"San Mateo"	"Public Guardian-Probate"	7	0	81785
"San Mateo"	"Public Guardian-Property"	8	0	73048.5
"San Mateo"	"Public Health-Vital Statistics"	4	41	55110.5
"San Mateo"	"Public Health Admin"	12	0	70647
"San Mateo"	"Public Health Laboratory"	17	0	39598
"San Mateo"	"Public Health Nutrition"	41	0	43680
"San Mateo"	"Public Information"	2	0	14432.5
"San Mateo"	"Purchasing"	9	0	68080
"San Mateo"	"Quality Assurance & Planning"	5	0	86562
"San Mateo"	"Quality Control"	4	115	56780.5
"San Mateo"	"Quality Insurance"	8	0	88620.5
"San Mateo"	"R. Robinson Senior Care Center"	29	0	50143
"San Mateo"	"Radio Services"	12	1660.5	99992
"San Mateo"	"Radiology"	33	3474	80056
"San Mateo"	"Real Property Services"	5	0	72045
"San Mateo"	"Realignment And Reentry Admin"	5	0	97132
"San Mateo"	"Receiving Home"	23	777	47422
"San Mateo"	"Records-Sheriff"	23	1714	52889
"San Mateo"	"Records Center"	6	0	48307.5
"San Mateo"	"Recreational Therapy"	6	60	59618
"San Mateo"	"Reimbursement Services"	6	0	27305.5
"San Mateo"	"Relationship Management"	2	0	85999
"San Mateo"	"Residential Asstnce Energy Pro"	3	0	21421
"San Mateo"	"Resource Management"	15	0	65248
"San Mateo"	"Respiratory Therapy"	16	1082	60128.5
"San Mateo"	"Ret-Human Resources & Payroll"	23	0	77694
"San Mateo"	"Revenue Services"	27	0	56046
"San Mateo"	"Risk Management"	9	0	85815
"San Mateo"	"Road Services Administration"	4	0	51923.5
"San Mateo"	"Road Services Operations"	8	0	79817
"San Mateo"	"Rttac"	8	47	70068.5
"San Mateo"	"Rwc Court Investigation"	15	0	80567
"San Mateo"	"Rwc Domestic Violence"	2	159	80239
"San Mateo"	"Rwc Intensive Supv-Adult"	5	0	81853
"San Mateo"	"San Bruno Mtn Park"	2	326	39833
"San Mateo"	"San Carlos Branch Library"	32	0	8228.5
"San Mateo"	"San Carlos Bureau"	34	15422.5	136558
"San Mateo"	"San Pedro Valley Park"	8	259.5	39638.5
"San Mateo"	"Search And Rescue"	6	7255	100410.5
"San Mateo"	"Sequoia Teen Wellness Center"	10	0	35925
"San Mateo"	"Sex Offender Supervision"	3	0	84588
"San Mateo"	"Sheriff'S Coastside Substation"	24	30032.5	157252
"San Mateo"	"Sheriff's Community Program"	11	0	7972
"San Mateo"	"Sheriff'S Fiscal Services"	10	0	59853.5
"San Mateo"	"Sheriff'S Relief Unit"	11	6774	103892
"San Mateo"	"Sheriff'S Work Program"	12	1568.5	85412
"San Mateo"	"Shf-Administration"	7	0	130769
"San Mateo"	"Shf-Fair Oaks Patrol"	1	41842	174626
"San Mateo"	"Shf-General Investigation"	11	23172	147934
"San Mateo"	"Shf-No County Investigation"	6	15584	146761
"San Mateo"	"Shf-School Resources"	6	18682	123602.5
"San Mateo"	"Shf-Shop Program"	1	19140	134019
"San Mateo"	"Smc Works"	1	0	29139
"San Mateo"	"So San Francisco Clinic"	20	0	54963
"San Mateo"	"South County Health Center"	106	121	52510
"San Mateo"	"Special Districts Admin"	12	0	69942.5
"San Mateo"	"Special Emphasis Grant"	2	0	59599
"San Mateo"	"Special Forensics"	5	0	62088
"San Mateo"	"Special Grants"	1	0	70065
"San Mateo"	"Special Investigations"	12	31539.5	156676.5
"San Mateo"	"Specialty Clinic"	41	45	49186
"San Mateo"	"Speech Therapy"	2	460.5	52379.5
"San Mateo"	"Ssf Court Investigation"	6	0	82540
"San Mateo"	"Ssf Domestic Violence"	3	0	83934
"San Mateo"	"Ssf Intensive Supervision"	8	0	84609
"San Mateo"	"Staff-Clerical"	1	0	50256
"San Mateo"	"Staff-Coroner"	6	0	47720.5
"San Mateo"	"Staff-Program"	3	0	48744
"San Mateo"	"STD Control"	4	156	66933
"San Mateo"	"Sterile Processing"	5	3676	52218
"San Mateo"	"Summer Job For Youth"	4	0	52171
"San Mateo"	"Supervision Services Admin"	6	0	90106
"San Mateo"	"Supervision Services Clerical"	12	0	55511.5
"San Mateo"	"Support Services"	3	0	44832
"San Mateo"	"Support Services Admin"	1	0	173280
"San Mateo"	"Surgery"	16	5861.5	76125
"San Mateo"	"Surplus Property"	1	0	62164
"San Mateo"	"Switchboard"	1	451	25820
"San Mateo"	"Tax-Administration"	16	0	54035
"San Mateo"	"Technical Services"	5	2703	103528
"San Mateo"	"Telephone Services"	5	3206	108989
"San Mateo"	"Telephone/Voice Services"	1	0	145
"San Mateo"	"Tobacco Prevention"	4	0	18031.5
"San Mateo"	"Traffic"	2	77	36169
"San Mateo"	"Training"	11	0	53650
"San Mateo"	"Training-Sheriff"	5	5333	139236
"San Mateo"	"Transit Operations"	13	32995	150550
"San Mateo"	"Transportation"	9	1917	39086
"San Mateo"	"Transportation Officers"	5	0	50991
"San Mateo"	"Transportation Planning"	6	0	85082.5
"San Mateo"	"Treasurer-Administration"	15	0	55135
"San Mateo"	"Uc Cooperative Extension"	1	0	42832
"San Mateo"	"Vehicle Theft Trust Fund"	3	11045	122327
"San Mateo"	"Veterans Services"	2	852	43570
"San Mateo"	"Victim Witness Grant"	7	0	61230
"San Mateo"	"Violent Offender Supervision"	1	528	91844
"San Mateo"	"Volunteers"	2	1144.5	80123.5
"San Mateo"	"Vrs-Mental Health Counseling"	9	0	61323
"San Mateo"	"Vrs Admin Clerical"	2	0	82842
"San Mateo"	"Vrs Other Services"	1	0	9964
"San Mateo"	"Vrs Rehab-Ss Counseling"	3	0	77853
"San Mateo"	"Vrs Rehab-State Grants"	8	0	58244.5
"San Mateo"	"Vrs Workcenter Program"	10	0	59856.5
"San Mateo"	"Wia Clerical S&B"	1	1345	65876
"San Mateo"	"Wia Management S&B"	1	0	67291
"San Mateo"	"Wia Program Staff S&B"	18	0	59198.5
"San Mateo"	"Willow Clinic"	6	0	89385.5
"San Mateo"	"Women'S Correctional Facility"	24	16343.5	119442
"San Mateo"	"Women'S Transitional Facility"	2	19492.5	116752
"San Mateo"	"Woodside Branch Library"	10	0	29653
"San Mateo"	"Woodside Traffic"	2	58565.5	175966.5
"San Mateo"	"Workcenter Food Services"	4	30	46898.5
"San Mateo"	"Workcenter Recycling"	2	21884	63293
"San Mateo"	"Wrap Around"	2	0	80985.5
"San Mateo"	"Y & Fs Management"	8	0	110499
"San Mateo"	"Youth-Fam And Literacy"	2	0	81288.5
"San Mateo"	"Youth-Healthy Step/Pre3/Partne"	19	0	60992
"San Mateo"	"Youth Services"	2	349.5	51930
"San Mateo"	"Youth Services-Cpa 2000"	1	49	68667
"San Mateo"	"Youth Services Center - Cfs"	23	304	16568
"San Mateo"	"Youth Services Center Medical"	7	5987	139657
"San Mateo"	"Youth Services Cntr Security"	2	912	63150
"San Mateo"	"Youth Svcs-Wraparound Pilot"	1	0	46455
"San Mateo"	"Youth Svcs Central/So County"	11	0	48322
"San Mateo"	"Ysc Court Investigation"	10	0	83116
"San Mateo"	"Ysc Field Supervision"	3	0	87963
"San Mateo"	"Ysc Intensive Supervision"	2	0	82310.5
"San Mateo"	"Ysc Juvenile Hall"	114	1347	66565.5
"Santa Barbara"	"Agricultural Commissioner/W&M"	34	0	57779
"Santa Barbara"	"Alcohol, Drug, & Mental health Svcs"	387	0	57627
"Santa Barbara"	"Auditor-Controller"	69	0	66524
"Santa Barbara"	"Board of Supervisors"	27	0	65127
"Santa Barbara"	"Child Support Services"	86	42.5	55939
"Santa Barbara"	"Clerk-Recorder-Assessor"	114	0	61362
"Santa Barbara"	"Community Services"	4	0	104660.5
"Santa Barbara"	"County Counsel"	41	0	79997
"Santa Barbara"	"County Executive Office"	48	0	64000
"Santa Barbara"	"District Attorney"	148	0	67818
"Santa Barbara"	"Fire"	264	25316.5	117057
"Santa Barbara"	"First 5, Children & Families"	15	0	70520
"Santa Barbara"	"General County Programs"	6	0	3955
"Santa Barbara"	"General Services"	132	0	62993
"Santa Barbara"	"Housing/Community Development"	12	0	71211
"Santa Barbara"	"Human Resources"	32	0	67957.5
"Santa Barbara"	"Parks"	143	0	15316
"Santa Barbara"	"Planning & Development"	125	0	68305
"Santa Barbara"	"Probation"	398	18.5	63942.5
"Santa Barbara"	"Public Defender"	77	0	73319
"Santa Barbara"	"Public Health"	594	0	50272
"Santa Barbara"	"Public Works"	303	0	60371
"Santa Barbara"	"Sheriff"	747	4397	80929
"Santa Barbara"	"Social Services"	1041	0	43044
"Santa Barbara"	"Treasurer-Tax Collector-Public"	42	0	64568.5
"Santa Clara"	"Agriculture & Environ Mgmt."	97	0	54781.08
"Santa Clara"	"Airports"	13	4573.07	58589.3
"Santa Clara"	"Alcohol And Drug"	189	0	55636.82
"Santa Clara"	"Assessor"	281	0	57687.16
"Santa Clara"	"Clerk Of The Board"	34	0	52029.545
"Santa Clara"	"Communications"	101	4576.14	91152.57
"Santa Clara"	"Community Health Services"	98	560.045	55497.46
"Santa Clara"	"Controller"	89	0	70231.39
"Santa Clara"	"County Counsel"	146	0	81420.51
"Santa Clara"	"County Executive"	110	0	73283.25
"Santa Clara"	"County Library"	401	0	26298.26
"Santa Clara"	"County Parks & Recreation"	302	300.9	54530.215
"Santa Clara"	"County Recorder"	68	50.745	52729.805
"Santa Clara"	"Custody Health Services"	286	1417.43	66584.745
"Santa Clara"	"Department Of Correction"	309	435.5	52431.45
"Santa Clara"	"Department Of Revenue"	88	0	50980.04
"Santa Clara"	"Dept. Of Child Support Servs"	294	0	65821.68
"Santa Clara"	"Dept. Of Environmental Health"	119	0	89711.81
"Santa Clara"	"Dept. Of Planning & Development"	83	0	87282.04
"Santa Clara"	"District Attorney"	590	0	83873.71
"Santa Clara"	"Employee Services Agency"	221	0	59901.96
"Santa Clara"	"Facilities"	233	0	55929.8
"Santa Clara"	"Fleet Services"	58	244.515	68465.485
"Santa Clara"	"Information Services"	213	0	97206.71
"Santa Clara"	"Local Area Formation Comm"	3	0	99730.27
"Santa Clara"	"Medical Examiner-Coroner"	23	158.28	73661.55
"Santa Clara"	"Mental Health"	486	0	52609.74
"Santa Clara"	"Office Of Affordable Housing"	8	0	61752.415
"Santa Clara"	"Pre-Trial Services"	53	0	59809.44
"Santa Clara"	"Probation"	970	0	80926.345
"Santa Clara"	"Procurement Department"	35	0	81288.68
