"EntityName"	"DepartmentSubdivision"	"count"	"medianOT"	"medianTotalPay"
"Plumas"	"Facility Services"	11	0	27006
"Plumas"	"Farm"	2	0	21090
"Plumas"	"Gis"	1	0	46139
"Plumas"	"Greenville Memorial Hall"	1	0	2080
"Plumas"	"Human Resources"	6	0	9370
"Plumas"	"Information Technology"	4	0	66727
"Plumas"	"Jail"	17	2813	39821
"Plumas"	"Jail/Sb678"	2	1651.5	28726.5
"Plumas"	"Library"	15	0	6605
"Plumas"	"Literacy"	10	0	6063
"Plumas"	"Memorial Hall"	1	0	4160
"Plumas"	"Mental Health"	39	0	20623
"Plumas"	"Mhsa"	21	0	814
"Plumas"	"Museum"	1	0	57858
"Plumas"	"Planning"	3	0	64085
"Plumas"	"Probation"	22	0	21050.5
"Plumas"	"Public Guardian"	2	13	34474.5
"Plumas"	"Public Health"	35	0	37290
"Plumas"	"Public Works"	72	331	37460.5
"Plumas"	"Retirees Health"	19	0	8136
"Plumas"	"Samsha"	1	0	418
"Plumas"	"Senior Service"	17	0	7921
"Plumas"	"Sheriff"	51	2123	62796
"Plumas"	"Sheriff - AB443"	3	0	10731
"Plumas"	"Sierra County Literacy"	1	0	4025
"Plumas"	"Sierra House"	12	135	11147
"Plumas"	"Social Services"	47	230	29308
"Plumas"	"Treasurer/Tax Collector"	5	0	42389
"Plumas"	"Veteran Services"	2	0	12663.5
"Plumas"	"Victim Witness"	1	2713	65979
"Riverside"	"Agricultural Commissioner"	51	0	56870
"Riverside"	"Assessor-Clerk Recorder"	404	245.5	47301
"Riverside"	"Auditor - Controller"	94	0	57137
"Riverside"	"Aviation"	9	443	38755
"Riverside"	"Board Of Supervisors"	71	1641.5	63567
"Riverside"	"Building And Safety"	36	655	60425
"Riverside"	"Child Support Services"	335	765.5	50690
"Riverside"	"Code Enforcement"	92	231	67237
"Riverside"	"Community Action"	38	0	36258.5
"Riverside"	"Community Facility Districts"	3	0	82094
"Riverside"	"Cooperative Extension"	5	0	37131
"Riverside"	"County Counsel"	72	0	115051
"Riverside"	"County Service Area 152 National Pollutant Discharge Elimination System"	47	382	45108
"Riverside"	"Department of Health"	1378	317	42795
"Riverside"	"Department of Public Social Services"	3736	280	41088
"Riverside"	"District Attorney"	721	863	73513
"Riverside"	"Economic Development Agency"	330	259	51227
"Riverside"	"Executive Office"	32	998	81162.5
"Riverside"	"Facilities Management"	445	706	36652
"Riverside"	"Fair and National Date Festival"	17	552	36801
"Riverside"	"Fire Protection"	222	3369	58346
"Riverside"	"Flood Control"	245	351	57826
"Riverside"	"Human Resources"	2939	634	14639
"Riverside"	"In-Home Support Services Public Authority"	21	146	40663
"Riverside"	"Local Agency Formation Commission"	5	0	66393
"Riverside"	"Mental Health"	1289	483	41747
"Riverside"	"Office on Aging - Title III"	155	0	8816
"Riverside"	"Planning"	18	0	75966.5
"Riverside"	"Probation"	891	2003.5	53362
"Riverside"	"Public Defender"	245	406	87204
"Riverside"	"Purchasing"	110	257	41280.5
"Riverside"	"Regional Parks and Open Space District"	247	335	12638
"Riverside"	"Registrar Of Voters"	30	396	38812
"Riverside"	"Riverside Conservation Authority"	11	0	96722
"Riverside"	"Riverside County Children and Families Commission"	23	171	53306
"Riverside"	"Riverside County Information Technology"	243	2734	90665
"Riverside"	"Riverside County Regional Medical Center"	2907	2347	49534
"Riverside"	"Riverside County Sheriff"	4076	5382	80606
"Riverside"	"Salton Sea Authority"	1	0	87861
"Riverside"	"Transportation"	355	1139.5	58570
"Riverside"	"Transportation Land Management Agency"	62	195	54470.5
"Riverside"	"Treasurer - Tax Collector"	115	65.5	38150
"Riverside"	"Veterans Services"	17	0	31683
"Riverside"	"Waste Management"	156	690	47909.5
"Sacramento"	"Agricultural Commission/Wts/Meas"	44	0	39030.5
"Sacramento"	"Airports"	366	95.5	44136.5
"Sacramento"	"Animal Care & Regulation"	32	1021	46809.5
"Sacramento"	"Assessors Office"	158	0	58654
"Sacramento"	"Board Of Supervisors"	5	0	104553
"Sacramento"	"Carmichael Recreation And Parks District"	103	0	4821
"Sacramento"	"Chief Financial Office"	30	0	70856
"Sacramento"	"Chief Operations Office"	1	0	215725
"Sacramento"	"Child Support Services"	317	0	43179
"Sacramento"	"Civil Service Commission"	2	0	83147.5
"Sacramento"	"Clerk Of The Board"	10	0	50988.5
"Sacramento"	"Community Development"	214	0	69290
"Sacramento"	"Conflict Criminal Defenders"	6	0	41069.5
"Sacramento"	"Cooperative Extension"	2	23.5	42015.5
"Sacramento"	"Coroner"	40	119.5	57404.5
"Sacramento"	"Correctional Health Services"	142	315.5	65944.5
"Sacramento"	"County Clerk/Recorder"	70	15	42811.5
"Sacramento"	"County Counsel"	74	0	131727.5
"Sacramento"	"County Executive Office"	28	0	72949.5
"Sacramento"	"District Attorney"	448	0	84578.5
"Sacramento"	"Environmental Management"	120	0	74689.5
"Sacramento"	"Finance"	182	0	42028.5
"Sacramento"	"Flood Management"	1	0	58838
"Sacramento"	"General Services"	526	36	67513
"Sacramento"	"Health And Human Services"	2036	0	56758
"Sacramento"	"Human Assistance"	2020	0	48104
"Sacramento"	"Is Ccr County Clerk/Recorder"	1	0	55707
"Sacramento"	"Mission Oaks Recreation And Parks District"	243	0	1988
"Sacramento"	"Multi-Agency Collaboration"	3	0	64085
"Sacramento"	"Municipal Services"	51	0	23400
"Sacramento"	"Personnel Services"	209	0	65463
"Sacramento"	"Probation"	758	263.5	71220
"Sacramento"	"Public Defender"	147	0	120945
"Sacramento"	"Regional Parks"	146	0	16524.5
"Sacramento"	"Retirement Administration"	43	0	50763
"Sacramento"	"Revenue Recovery"	57	0	48751
"Sacramento"	"Sd Internal Services Department"	101	0	52026
"Sacramento"	"Sd Policy And Planning"	48	0	88318
"Sacramento"	"Sd Sacramento Area Sewer District"	310	1502	67680
"Sacramento"	"Sd Sacramento Reg Co Sanit Dist Ops"	335	606	78915
"Sacramento"	"Sheriff"	2108	1253.5	93429
"Sacramento"	"Sunrise Recreation And Park District"	432	0	3367
"Sacramento"	"Technology"	380	0	82846
"Sacramento"	"Transportation"	267	247	64446
"Sacramento"	"Voter Registration & Elections"	64	0	9919.5
"Sacramento"	"Waste Management & Recycling"	245	2984	57954
"Sacramento"	"Water Resources"	224	29.5	72128
"San Benito"	"Administration"	4	0	59142
"San Benito"	"Agriculture Commissioner"	14	0	28477.5
"San Benito"	"Assessor"	14	0	55053
"San Benito"	"Auditor"	9	0	50594
"San Benito"	"Board Of Supervisors"	5	0	44653
"San Benito"	"Buildings/Grounds Maintenance"	2	0	25608
"San Benito"	"Children & Family Commission"	3	0	9691
"San Benito"	"Clerk Of The Board"	2	0	47129
"San Benito"	"Communications"	1	0	30009
"San Benito"	"Community Svc Work Force Dev"	12	0	34556.5
"San Benito"	"Council Of Governments"	10	0	57598
"San Benito"	"County Clerk"	2	0	126043
"San Benito"	"County Counsel"	6	0	91212.5
"San Benito"	"County Surveyor"	1	0	30548
"San Benito"	"District Attorney"	9	0	72284
"San Benito"	"Elections"	6	0	14278.5
"San Benito"	"Emergency Servies"	1	0	34448
"San Benito"	"Ems"	1	0	35604
"San Benito"	"Family Support"	17	0	46476
"San Benito"	"Health"	24	0	45333
"San Benito"	"Human Services"	75	0	41563
"San Benito"	"Information Technician"	5	0	56529
"San Benito"	"Jail"	25	10401	73318
"San Benito"	"Juvenile Hall"	19	6	36165
"San Benito"	"Library"	11	0	30557
"San Benito"	"Mental Health"	42	0	41597
"San Benito"	"Migrant Center"	3	0	35052
"San Benito"	"Personnel"	3	0	95364
"San Benito"	"Planning"	6	0	51905
"San Benito"	"Probation"	19	0	57479
"San Benito"	"Public Authority"	1	0	40581
"San Benito"	"Public Works"	7	0	69619
"San Benito"	"Public Works Road Maintenance"	17	0	38828
"San Benito"	"Sheriff Office Operations"	27	9658	95178
"San Benito"	"Solid Waste Disposal"	2	0	90817.5
"San Benito"	"Substance Abuse"	12	0	51060.5
"San Benito"	"Tax Collector"	4	23.5	26499
"San Benito"	"Treasurer"	4	0	34845
"San Benito"	"Vets Memorial Park"	1	1167	50172
"San Benito"	"Victim Witness"	2	0	37070.5
"San Bernardino"	"Agriculture/Weights & Measures"	67	0	38124
"San Bernardino"	"Airports Administration"	19	1278	52872
"San Bernardino"	"Architecture & Engineering"	22	0	62399.5
"San Bernardino"	"Arrowhead Regional Medical Center"	3507	930	39841
"San Bernardino"	"Assessor-Recorder-Clerk"	234	0	42564
"San Bernardino"	"Auditor-Controller/Treas/Tax Collector"	76	0	46805.5
"San Bernardino"	"Auditor-Controller/Treas/Tax Collectr"	227	0	41963
"San Bernardino"	"Auditor/Controller-Recorder"	6	0	4875
"San Bernardino"	"Behavioral Health"	914	0	48117.5
"San Bernardino"	"Board Gov Csa 42, Oro Grande"	1	0	3524
"San Bernardino"	"Board Governed"	1041	1821	57292
"San Bernardino"	"Board Governed Csa 20"	9	0	21784
"San Bernardino"	"Board Governed CSA 40"	1	1466	59254
"San Bernardino"	"Board Governed Yucaipa Park"	3	0	7971
"San Bernardino"	"Board of Retirement"	2	0	34488.5
"San Bernardino"	"Board Of Supervisors"	63	0	46003
"San Bernardino"	"Clerk of the Board"	17	0	40431
"San Bernardino"	"Community Dev & Housing"	16	0	51415
"San Bernardino"	"County Administrative Office"	58	0	72349
"San Bernardino"	"County Counsel"	92	0	59399.5
"San Bernardino"	"County Library"	291	0	12259
"San Bernardino"	"County Museum"	28	0	38003.5
"San Bernardino"	"Csa 56 - Wrightwood Park & Rec"	2	0	9063
"San Bernardino"	"District Attorney"	501	0	69789
"San Bernardino"	"Economic Development Function"	16	0	55413.5
"San Bernardino"	"Facilities Management"	124	0	37313.5
"San Bernardino"	"Fleet Management"	79	1157	60112
"San Bernardino"	"Human Resources"	128	0	56434
"San Bernardino"	"Human Services"	6916	0	35335.5
"San Bernardino"	"In Home Spt Svcs-Pub Authority"	19	0	32609
"San Bernardino"	"Information Services"	312	0	75135
"San Bernardino"	"Land Use Services"	129	0	55073
"San Bernardino"	"Probation"	1202	385.5	59160.5
"San Bernardino"	"Public Defender"	252	0	75678
"San Bernardino"	"Public Health"	874	0	40575.5
"San Bernardino"	"Public Works"	592	0	51763
"San Bernardino"	"Purchasing"	60	0.5	36558.5
"San Bernardino"	"Real Estate Administration"	23	0	67358
"San Bernardino"	"Redevelopment Agency"	5	0	99285
"San Bernardino"	"Regional Parks"	220	0	5245
"San Bernardino"	"Registrar Of Voters"	41	770	27574
"San Bernardino"	"Risk Management"	60	0	60370
"San Bernardino"	"Sb County Fpd - Limited Term"	99	7351	20703
"San Bernardino"	"Sheriff"	3512	1243	65437
"San Bernardino"	"Treasurer-Tax Collector"	2	0	6600
"San Bernardino"	"Veterans Affairs"	19	0	44309
"San Bernardino"	"Workforce Development Dept"	104	0	44180
"San Diego"	"Agriculture Weights and Measures"	189	193	49085
"San Diego"	"Air Pollution Control District"	160	0	69572.5
"San Diego"	"Animal Services"	174	508.5	40692
"San Diego"	"Assessor/Recorder/County Clerk"	455	12	50282
"San Diego"	"Auditor And Controller"	236	0	49022.5
"San Diego"	"Board of Supervisors"	2	0	58583.5
"San Diego"	"Board Of Supervisors District 1"	11	0	83188
"San Diego"	"Board Of Supervisors District 2"	9	0	81868
"San Diego"	"Board Of Supervisors District 3"	14	0	40988.5
"San Diego"	"Board Of Supervisors District 4"	9	0	79825
"San Diego"	"Board Of Supervisors District 5"	11	0	65532
"San Diego"	"Chief Administrative Office"	15	0	81868
"San Diego"	"Civil Service Commission"	10	0	575
"San Diego"	"Clerk Board/Supervisors"	45	0	43137
"San Diego"	"Community Services Group"	8	0	100524.5
"San Diego"	"County Communications Office"	22	0	69635.5
"San Diego"	"County Counsel"	142	0	87906
"San Diego"	"County Library"	415	0	29008
"San Diego"	"County Technology Office"	17	0	121351
"San Diego"	"Department Of Child Support"	506	0	48205.5
"San Diego"	"Department of Public Works-Airport Enterprise Fund"	37	0	61442
"San Diego"	"District Attorney"	1108	0	64554
"San Diego"	"Environmental Health"	294	112.5	67779
"San Diego"	"Facilities Management"	285	346	57236
"San Diego"	"Finance and General Government Group"	22	0	83069.5
"San Diego"	"Fleet Maintenance Support"	51	0	59732
"San Diego"	"Fleet Services Internal Service Fund Management"	3	125	52555
"San Diego"	"Fleet Services Internal Service Fund Parts And Fuel"	8	0	60718
"San Diego"	"Grand Jury"	1	0	67333
"San Diego"	"Health And Human Services Agency"	6070	131	45749
"San Diego"	"Housing And Community Development"	109	0	47624
"San Diego"	"Human Resources"	151	0	55245
"San Diego"	"Inactive Waste Site Management"	22	0	55529.5
"San Diego"	"Land Use and Environment Group"	13	0	67468
"San Diego"	"Law Enforcement Review Board"	4	0	78187
"San Diego"	"Local Agency Formation"	17	0	900
"San Diego"	"Medical Examiner"	60	1145.5	56719.5
"San Diego"	"Office Of Emergency Services"	19	0	63033
"San Diego"	"Parks And Recreation"	346	0	24166.5
"San Diego"	"Planning And Development Services"	186	0	64103.5
"San Diego"	"Probation Department"	1375	1508	60296
"San Diego"	"Public Defender"	411	0	77293
"San Diego"	"Public Safety Group"	414	0	2255.5
"San Diego"	"Public Works, Department Of General"	46	0	76844
"San Diego"	"Public Works, Department Of Road"	365	0	63418
"San Diego"	"Purchasing And Contracting"	57	0	69236
"San Diego"	"Registrar Of Voters"	338	0	3428.5
"San Diego"	"San Diego County Retirement"	100	0	56313
"San Diego"	"Sheriff"	4279	3027	67955
"San Diego"	"Treasurer-Tax Collector"	150	0	39573.5
"San Diego"	"Wastewater Management"	44	528	60101
"San Joaquin"	"Aging - Community Services"	20	0	48908.5
"San Joaquin"	"Agricultural Commissioner"	60	0	40867.5
"San Joaquin"	"Alcohol-Drug Alternative Program"	5	0	50095
"San Joaquin"	"Assessor"	87	0	50000
"San Joaquin"	"Auditor - Controller"	28	0	51524.5
"San Joaquin"	"Behavioral Health Admin"	95	0	42745
"San Joaquin"	"Board of Supervisors"	19	0	92261
"San Joaquin"	"California Childrens Services"	36	0	40803
"San Joaquin"	"Capital Projects"	10	0	21760.5
"San Joaquin"	"CCS - MTU"	19	0	47892
"San Joaquin"	"Central Telephone"	14	237.5	67256.5
"San Joaquin"	"Child Support  Svs"	172	0	46790
"San Joaquin"	"Children - Families Program"	9	0	78144
"San Joaquin"	"Community Development Services"	45	0	66507
"San Joaquin"	"Community Infra-Engineer Svs"	8	0	76237.5
"San Joaquin"	"Conservator Services"	29	0	44363
"San Joaquin"	"Cooperative Extension"	5	0	39469
"San Joaquin"	"Correctional Health Services"	92	1398.5	41824
"San Joaquin"	"County Administrator"	13	0	119614
"San Joaquin"	"County Counsel"	19	0	147585
"San Joaquin"	"County Head Start"	5	0	55256
"San Joaquin"	"D A - Child Abduction"	3	0	54995
"San Joaquin"	"D A - Public Assist Fraud Pros"	10	0	103565
"San Joaquin"	"D A - Victim Assistance"	9	0	45901
"San Joaquin"	"D A - Victim Witness Program"	10	429.5	48844.5
"San Joaquin"	"DA-Consumer Fraud-Prop 64"	14	0	57293.5
"San Joaquin"	"DA-Criminal Restitution Program"	3	0	43398
"San Joaquin"	"Dept. of Aging-Commodity Program"	5	0	18712
"San Joaquin"	"Dept. of Aging-Community Action"	20	454	46881.5
"San Joaquin"	"Dept. of Aging-Linkages Program"	1	330	17140
"San Joaquin"	"Dept. of Aging-Senior Nutrition"	7	0	15067
"San Joaquin"	"Dept. of Aging - Energy ECIP"	7	125	39469
"San Joaquin"	"Dept. of Aging - Energy Weather"	4	168.5	43970.5
"San Joaquin"	"Dept. of Aging - Ombudsman"	1	624	63960
"San Joaquin"	"Dept. of Aging - RSVP"	1	0	52908
"San Joaquin"	"District Attorney"	152	0	103184
"San Joaquin"	"Emergency Medical Services"	8	0	76480.5
"San Joaquin"	"Emergency Services"	15	900	31035
"San Joaquin"	"Employment - Economic Development"	115	69	50013
"San Joaquin"	"Environmental Health"	67	0	73683
"San Joaquin"	"Facilities Management"	46	152.5	62908
"San Joaquin"	"Fleet Services"	33	0	51057
"San Joaquin"	"Flood Channel Maintenance"	30	19	51658
"San Joaquin"	"Flood Management"	6	0	74194
"San Joaquin"	"Glassy-Winged Sharpshooter Prv"	7	0	18919
"San Joaquin"	"Health Care Services Admin"	4	0	153168.5
"San Joaquin"	"Hosp- Trauma Center"	6	0	11659
"San Joaquin"	"Hosp-CDCR Medical Guarded Unit"	19	1278	49955
"San Joaquin"	"Hosp-Medical Financial Assistant"	12	0	43604
"San Joaquin"	"Hosp -Sexual Asslt Frnsc Examiner"	6	695	3219
"San Joaquin"	"Hosp ACS Administration"	17	0	30998
"San Joaquin"	"Hosp Administration"	9	0	144943
"San Joaquin"	"Hosp Admitting"	21	441	36480
"San Joaquin"	"Hosp Biomedical Engineering"	4	867	61948
"San Joaquin"	"Hosp Cafeteria"	18	947.5	35462.5
"San Joaquin"	"Hosp Cardiac Catheter Lab"	4	1860.5	99718
"San Joaquin"	"Hosp Case Management"	15	392	89165
"San Joaquin"	"Hosp Childrens Health Services"	16	135.5	43613.5
"San Joaquin"	"Hosp Clinical Dietetics"	8	0	66838
"San Joaquin"	"Hosp Communications"	10	839	39309.5
"San Joaquin"	"Hosp Credit - Collections"	1	29	35916
"San Joaquin"	"Hosp CT Scanner"	2	4022	55600.5
"San Joaquin"	"Hosp Data Processing"	16	1540	60794
"San Joaquin"	"Hosp Dietary"	49	345	22062
"San Joaquin"	"Hosp Distribution Services"	15	440	36274
"San Joaquin"	"Hosp EKG"	6	738.5	75773.5
"San Joaquin"	"Hosp Emergency Room"	90	2445	50687.5
"San Joaquin"	"Hosp Employee Health Clinic"	2	396	45695.5
"San Joaquin"	"Hosp ER Registration"	19	1157	32603
"San Joaquin"	"Hosp Errand - Escort"	8	259	17907.5
"San Joaquin"	"Hosp Family Medicine Clinic"	23	302	24162
"San Joaquin"	"Hosp FP Clinic California St."	5	142	28187
"San Joaquin"	"Hosp General Accounting"	14	0	43576
"San Joaquin"	"Hosp Grounds"	4	182.5	43100
"San Joaquin"	"Hosp Healthy Beginnings-Calif St"	11	23	28441
"San Joaquin"	"Hosp Healthy Beginnings-Fr Camp"	12	31	24812.5
"San Joaquin"	"Hosp Hemodialysis Center"	55	738	39590
"San Joaquin"	"Hosp Housekeeping"	87	0	22498
"San Joaquin"	"Hosp Human Resources"	4	83.5	38166
"San Joaquin"	"Hosp Infections Disease-Oncology"	6	98.5	50266
"San Joaquin"	"Hosp Intensive Care Nursery"	56	3027	79201.5
"San Joaquin"	"Hosp Labor-Del-Recovery-Post Part"	98	1480.5	66174.5
"San Joaquin"	"Hosp Laboratory Clinic"	55	1248	45486
"San Joaquin"	"Hosp Laundry - Linen"	14	875.5	24427
"San Joaquin"	"Hosp Med-Surg Acute BMS-CMS"	98	3048.5	47186.5
"San Joaquin"	"Hosp Med-Surg Intensive Care"	58	3641.5	81980.5
"San Joaquin"	"Hosp Medical Clinic"	11	14	22471
"San Joaquin"	"Hosp Medical Information Svcs"	3	0	47017
"San Joaquin"	"Hosp Medical Library"	1	0	49133
"San Joaquin"	"Hosp Medical Records"	44	379.5	44891.5
"San Joaquin"	"Hosp Medical Staff"	5	114	42197
"San Joaquin"	"Hosp Nuclear Medicine"	1	911	90513
"San Joaquin"	"Hosp Nursing Administration"	8	0	134143
"San Joaquin"	"Hosp Nursing Education"	3	0	39469
"San Joaquin"	"Hosp Nursing Float Personnel"	63	1775	27708
"San Joaquin"	"Hosp Occupational Med Clinic"	1	284	37512
"San Joaquin"	"Hosp Occupational Therapy"	2	112	26179.5
"San Joaquin"	"Hosp Op Registration"	22	11	39860.5
"San Joaquin"	"Hosp Orthopedic Clinic"	8	69	37376.5
"San Joaquin"	"Hosp Outside Services"	2	5.5	48222.5
"San Joaquin"	"Hosp Paramedic Ed Radiology St"	2	950	77676
"San Joaquin"	"Hosp Pathology Clinic"	3	3032	50147
"San Joaquin"	"Hosp Patient Accounting"	32	0	39598.5
"San Joaquin"	"Hosp Pediatrics"	13	2217	89378
"San Joaquin"	"Hosp Pharmacy"	38	1366	45795
"San Joaquin"	"Hosp Phone Center"	8	13	27567
"San Joaquin"	"Hosp Physical Therapy"	5	543	82169
"San Joaquin"	"Hosp Physician Compensation"	82	0	213611
"San Joaquin"	"Hosp Plant Maintenance"	21	1656	59552
"San Joaquin"	"Hosp Plant Operations"	5	9695	69950
"San Joaquin"	"Hosp Primary Medicine Clinic"	12	196.5	25866.5
"San Joaquin"	"Hosp Progressive Care Unit"	76	1384.5	37392
"San Joaquin"	"Hosp Pulmonary Function Lab"	2	1723	65902
"San Joaquin"	"Hosp Purchasing - Warehouse"	3	0	46790
"San Joaquin"	"Hosp Residents-Family Practice"	31	0	32114
"San Joaquin"	"Hosp Residents - Internal Med"	33	0	34178
"San Joaquin"	"Hosp Residents - Surgery"	18	0	50807
"San Joaquin"	"Hosp Respiratory Care"	36	2121	52543.5
"San Joaquin"	"Hosp Security"	1	0	50068
"San Joaquin"	"Hosp Sleep Lab"	3	0	71567
"San Joaquin"	"Hosp Social Services"	10	879	43263.5
"San Joaquin"	"Hosp Special Care Clinic"	5	235	18106
"San Joaquin"	"Hosp Speech Therapy"	3	0	63470
"San Joaquin"	"Hosp Standards - Compliance"	10	0	86501.5
"San Joaquin"	"Hosp Sterile Processing Svc"	17	432	27297
"San Joaquin"	"Hosp Surgery - Recovery"	74	1313.5	44973.5
"San Joaquin"	"Hosp Surgery Clinic"	10	38	26397
"San Joaquin"	"Hosp Ultrasonography"	5	686	87029
"San Joaquin"	"Hosp Volunteer Services"	2	53	32012
"San Joaquin"	"Hospital Audiology"	3	0	44984
"San Joaquin"	"Hospital Interpreter Svs"	1	0	29373
"San Joaquin"	"Hospital Radiology"	44	550	37903
"San Joaquin"	"Housing Appeals Board"	5	0	125
"San Joaquin"	"HSA-Staff Development-Trainees"	32	0	3886
"San Joaquin"	"HSA-Temporary Extra Help"	17	0	12982
"San Joaquin"	"HSA - Admin Support"	100	0	64773.5
"San Joaquin"	"HSA - Administration"	1	168	60363
"San Joaquin"	"HSA - Clerical Support"	151	114	41257
"San Joaquin"	"HSA - EDP Support Cost"	8	1987.5	67986.5
"San Joaquin"	"HSA - Eligibility Staff"	380	1087.5	47982
"San Joaquin"	"HSA - Gain"	34	0	53924.5
"San Joaquin"	"HSA - Services Staff"	209	602	67231
"San Joaquin"	"HSA - Staff Development"	44	0	11657
"San Joaquin"	"HSA_Fraud Investigative Staff"	3	213	62491
"San Joaquin"	"Human Resources"	51	0	74894
"San Joaquin"	"Information Systems Division"	68	0	92269
"San Joaquin"	"Juvenile Detention"	129	4350	60797
"San Joaquin"	"Lovelace Transfer District"	23	853	43513
"San Joaquin"	"Mary Graham Childrens Shelter"	75	349	36553
"San Joaquin"	"Mental Health-Activity Center"	30	0	30829.5
"San Joaquin"	"Mental Health-Administration"	5	0	40159
"San Joaquin"	"Mental Health-Adult Outpatient"	201	0	41760
"San Joaquin"	"Mental Health-Childrens Service"	51	0	61087
"San Joaquin"	"Mental Health-Older Adult Srvs"	12	0	51519
"San Joaquin"	"Mental Health - Clerical"	70	0	39469
"San Joaquin"	"Mental Health - Lodi Clinic"	4	0	55813.5
"San Joaquin"	"Mental Health Pharmacy"	27	0	42071
"San Joaquin"	"Mental Health PHF-Inpatient Fac"	105	1611	39977
"San Joaquin"	"Mental Health Services"	40	0	59502.5
"San Joaquin"	"Neighborhood Preservation"	6	0	71056.5
"San Joaquin"	"North County Landfill"	11	1082	59158
"San Joaquin"	"Office of Revenue - Recovery"	37	0	31128
"San Joaquin"	"Parks - Recreation"	85	10	19471
"San Joaquin"	"Pretrial Services"	8	2782	64637
"San Joaquin"	"Probation-Adult- SB678"	12	2161	65011.5
"San Joaquin"	"Probation-LOC Comm Corr- AB109"	29	1851	63287
"San Joaquin"	"Probation - Administration"	19	0	46790
"San Joaquin"	"Probation - Adult"	58	660.5	62180
"San Joaquin"	"Probation - Juvenile"	71	87	46715
"San Joaquin"	"Probation Juvenile-Suppl AB109"	7	4931	70477
"San Joaquin"	"Public  Works-Road Main-South"	18	173	50385.5
"San Joaquin"	"Public Defender"	78	0	103988.5
"San Joaquin"	"Public Defender-Administration"	1	0	2496
"San Joaquin"	"Public Health-Admin Support"	26	0	56279.5
"San Joaquin"	"Public Health-AFLP- CAL Learn"	9	0	44757
"San Joaquin"	"Public Health-Clinical Services"	22	0	40740
"San Joaquin"	"Public Health-Health Education"	20	0	39272.5
"San Joaquin"	"Public Health-MCAH"	18	0	55332
"San Joaquin"	"Public Health-Public Health Lab"	15	0	58538
"San Joaquin"	"Public Health - CHDP"	11	0	74651
"San Joaquin"	"Public Health - Community Svs"	13	0	46306
"San Joaquin"	"Public Health - TB CD"	24	0	48852.5
"San Joaquin"	"Public Health - WIC"	29	0	39126
"San Joaquin"	"Public Works- RM Watchman"	1	678	7481
"San Joaquin"	"Public Works-Engnr-Design"	23	0	59170
"San Joaquin"	"Public Works-Engr Trans Plng"	3	0	86176
"San Joaquin"	"Public Works-Information System"	2	32	86941
"San Joaquin"	"Public Works-Road Main-Central"	9	0	43080
"San Joaquin"	"Public Works-Road Main-East"	13	298	48383
"San Joaquin"	"Public Works-Road Main-North"	24	39	51379.5
"San Joaquin"	"Public Works-Road Main Central"	16	129	50857
"San Joaquin"	"Public Works - Administration"	10	0	101258.5
"San Joaquin"	"Public Works - Central Srvs"	8	0	41201.5
"San Joaquin"	"Public Works - Engnr Bridge"	8	0	68895.5
"San Joaquin"	"Public Works - Engnr Field"	23	0	59170
"San Joaquin"	"Public Works - Engnr Traffic"	5	0	80066
"San Joaquin"	"Public Works - Fiscal"	8	29.5	53177.5
"San Joaquin"	"Public Works - Personnel-Trng"	2	399	49991
"San Joaquin"	"Public Works - Traffic Maintenance"	23	61	36541
"San Joaquin"	"Purchasing- Records Management"	4	0	38623
"San Joaquin"	"Purchasing - Admin - Fiscal"	4	0	89549
"San Joaquin"	"Purchasing - Buying"	9	0	56059
"San Joaquin"	"Purchasing - Duplicating"	3	0	42875
"San Joaquin"	"Purchasing - Mail Section"	6	0	34777
"San Joaquin"	"Purchasing - Support Services"	1	329	53420
"San Joaquin"	"PW - Dev Srvs-Public Services"	4	0	57284
"San Joaquin"	"Recorder - County Clerk"	26	0	46558.5
"San Joaquin"	"Refuse Disposal Administration"	11	0	63495
"San Joaquin"	"Registrar of Voters"	31	514	21583
"San Joaquin"	"Retirement Office"	24	0	48594.5
"San Joaquin"	"Sealer of Weights - Measures"	6	0	53166.5
"San Joaquin"	"Sheriff- Animal Control"	7	368	48061
"San Joaquin"	"Sheriff- Manteca Unified Court"	12	0	34898
"San Joaquin"	"Sheriff-AB109-Alternatives"	2	10166.5	75468.5
"San Joaquin"	"Sheriff-AB109-Bailiff"	1	6250	91170
"San Joaquin"	"Sheriff-AB109-Jail Beds"	21	13238	80880
"San Joaquin"	"Sheriff-AB109-Programming"	2	11455.5	75865
"San Joaquin"	"Sheriff-AB109-Support"	5	4190	53621
"San Joaquin"	"Sheriff-Admin-Support Services"	13	48	138135
"San Joaquin"	"Sheriff-AS-Background-Training"	30	0	28485.5
"San Joaquin"	"Sheriff-AS-Management Services"	1	1528	55721
"San Joaquin"	"Sheriff-Commissary"	1	329	45127
"San Joaquin"	"Sheriff-Cust-Prisoner Welfare"	6	0	48167.5
"San Joaquin"	"Sheriff-Custody-Regular Staff"	243	16905	88056
"San Joaquin"	"Sheriff-Custody-SLESF-AB109"	1	14290	80501
"San Joaquin"	"Sheriff-French Camp Unif Court"	3	0	40340
"San Joaquin"	"Sheriff-Hi Tech Crimes Task Fo"	1	6297	88521
"San Joaquin"	"Sheriff-Information Systems"	4	208.5	86770.5
"San Joaquin"	"Sheriff-Lathrop-CHRP Grant"	3	22457	96765
"San Joaquin"	"Sheriff-Lathrop Police Contract"	25	11554	96474
